crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Alluvial Soil,Maturation,50,16,88,0
Wheat,Alluvial Soil,Maturation,51,15,89,0
Wheat,Alluvial Soil,Maturation,52,14,90,0
Wheat,Alluvial Soil,Maturation,53,13,91,0
Wheat,Alluvial Soil,Maturation,54,24,80,0
Wheat,Alluvial Soil,Maturation,55,23,81,0
Wheat,Alluvial Soil,Maturation,56,22,82,0
Wheat,Alluvial Soil,Maturation,57,21,83,0
Wheat,Alluvial Soil,Maturation,58,20,84,0
Wheat,Alluvial Soil,Maturation,59,19,85,0
Wheat,Alluvial Soil,Maturation,60,18,86,0
Wheat,Alluvial Soil,Maturation,61,17,87,0
Wheat,Alluvial Soil,Maturation,62,16,88,0
Wheat,Alluvial Soil,Maturation,63,15,89,0
Wheat,Alluvial Soil,Maturation,64,14,90,0
Wheat,Alluvial Soil,Maturation,65,13,91,0
Wheat,Alluvial Soil,Maturation,66,24,80,0
Wheat,Alluvial Soil,Maturation,67,23,81,0
Wheat,Alluvial Soil,Maturation,68,22,82,0
Wheat,Alluvial Soil,Maturation,69,21,83,0
Wheat,Alluvial Soil,Harvest,1,18,86,0
Wheat,Alluvial Soil,Harvest,2,17,87,0
Wheat,Alluvial Soil,Harvest,3,16,88,0
Wheat,Alluvial Soil,Harvest,4,15,89,0
Wheat,Alluvial Soil,Harvest,5,14,90,0
Wheat,Alluvial Soil,Harvest,6,13,91,0
Wheat,Alluvial Soil,Harvest,7,24,80,0
Wheat,Alluvial Soil,Harvest,8,23,81,0
Wheat,Alluvial Soil,Harvest,9,22,82,0
Wheat,Alluvial Soil,Harvest,10,21,83,0
Wheat,Alluvial Soil,Harvest,11,20,84,0
Wheat,Alluvial Soil,Harvest,12,19,85,0
Wheat,Alluvial Soil,Harvest,13,18,86,0
Wheat,Alluvial Soil,Harvest,14,17,87,0
Wheat,Alluvial Soil,Harvest,15,16,88,0
Wheat,Alluvial Soil,Harvest,16,15,89,0
Wheat,Alluvial Soil,Harvest,17,14,90,0
Wheat,Alluvial Soil,Harvest,18,13,91,0
Wheat,Alluvial Soil,Harvest,19,24,80,0
Wheat,Alluvial Soil,Harvest,20,23,81,0
Wheat,Alluvial Soil,Harvest,21,22,82,0
Wheat,Alluvial Soil,Harvest,22,21,83,0
Wheat,Alluvial Soil,Harvest,23,20,84,0
Wheat,Alluvial Soil,Harvest,24,19,85,0
Wheat,Alluvial Soil,Harvest,25,18,86,0
Wheat,Alluvial Soil,Harvest,26,17,87,0
Wheat,Alluvial Soil,Harvest,27,16,88,0
Wheat,Alluvial Soil,Harvest,28,15,89,0
Wheat,Alluvial Soil,Harvest,29,14,90,0
Wheat,Alluvial Soil,Harvest,30,13,91,0
Wheat,Alluvial Soil,Harvest,31,24,80,0
Wheat,Alluvial Soil,Harvest,32,23,81,0
Wheat,Alluvial Soil,Harvest,33,22,82,0
Wheat,Alluvial Soil,Harvest,34,21,83,0
Wheat,Alluvial Soil,Harvest,35,20,84,0
Wheat,Alluvial Soil,Harvest,36,19,85,0
Wheat,Alluvial Soil,Harvest,37,18,86,0
Wheat,Alluvial Soil,Harvest,38,17,87,0
Wheat,Alluvial Soil,Harvest,39,16,88,0
Wheat,Alluvial Soil,Harvest,40,15,89,0
Wheat,Alluvial Soil,Harvest,41,14,90,0
Wheat,Alluvial Soil,Harvest,42,24,80,0
Wheat,Alluvial Soil,Harvest,43,23,81,0
Wheat,Alluvial Soil,Harvest,44,22,82,0
Wheat,Alluvial Soil,Harvest,45,21,83,0
Wheat,Alluvial Soil,Harvest,46,20,84,0
Wheat,Alluvial Soil,Harvest,47,19,85,0
Wheat,Alluvial Soil,Harvest,48,18,86,0
Wheat,Alluvial Soil,Harvest,49,17,87,0
Wheat,Alluvial Soil,Harvest,50,16,88,0
Wheat,Alluvial Soil,Harvest,51,15,89,0
Wheat,Alluvial Soil,Harvest,52,14,90,0
Wheat,Alluvial Soil,Harvest,53,13,91,0
Wheat,Alluvial Soil,Harvest,54,24,80,0
Wheat,Alluvial Soil,Harvest,55,23,81,0
Wheat,Alluvial Soil,Harvest,56,22,82,0
Wheat,Alluvial Soil,Harvest,57,21,83,0
Wheat,Alluvial Soil,Harvest,58,20,84,0
Wheat,Alluvial Soil,Harvest,59,19,85,0
Wheat,Sandy Soil,Germination,1,24,80,0
Wheat,Sandy Soil,Germination,2,23,81,0
Wheat,Sandy Soil,Germination,3,22,82,0
Wheat,Sandy Soil,Germination,4,21,83,0
Wheat,Sandy Soil,Germination,5,20,84,0
Wheat,Sandy Soil,Germination,6,19,85,0
Wheat,Sandy Soil,Germination,7,18,86,0
Wheat,Sandy Soil,Germination,8,17,87,0
Wheat,Sandy Soil,Germination,9,16,88,0
Wheat,Sandy Soil,Germination,10,15,89,0
Wheat,Sandy Soil,Germination,11,14,90,0
Wheat,Sandy Soil,Germination,12,13,91,0
Wheat,Sandy Soil,Germination,13,24,80,0
Wheat,Sandy Soil,Germination,14,23,81,0
Wheat,Sandy Soil,Germination,15,22,82,0
Wheat,Sandy Soil,Germination,16,21,83,0
Wheat,Sandy Soil,Germination,17,20,84,0
Wheat,Sandy Soil,Germination,18,19,85,0
Wheat,Sandy Soil,Germination,19,18,86,0
Wheat,Sandy Soil,Germination,20,17,87,0
Wheat,Sandy Soil,Germination,21,16,88,0
Wheat,Sandy Soil,Germination,22,15,89,0
Wheat,Sandy Soil,Germination,23,14,90,0
Wheat,Sandy Soil,Germination,24,13,91,0
Wheat,Sandy Soil,Germination,25,24,80,0
Wheat,Sandy Soil,Germination,26,23,81,0
Wheat,Sandy Soil,Germination,27,22,82,0
Wheat,Sandy Soil,Germination,28,21,83,0
Wheat,Sandy Soil,Germination,29,20,84,0
Wheat,Sandy Soil,Germination,30,19,85,0
Wheat,Sandy Soil,Seedling Stage,1,24,80,0
Wheat,Sandy Soil,Seedling Stage,2,23,81,0
Wheat,Sandy Soil,Seedling Stage,3,22,82,0
Wheat,Sandy Soil,Seedling Stage,4,21,83,0
Wheat,Sandy Soil,Seedling Stage,5,20,84,0
Wheat,Sandy Soil,Seedling Stage,6,19,85,0
Wheat,Sandy Soil,Seedling Stage,7,18,86,0
Wheat,Sandy Soil,Seedling Stage,8,17,87,0
Wheat,Sandy Soil,Seedling Stage,9,16,88,0
Wheat,Sandy Soil,Seedling Stage,10,15,89,0
Wheat,Sandy Soil,Seedling Stage,11,14,90,0
Wheat,Sandy Soil,Seedling Stage,12,13,91,0
Wheat,Sandy Soil,Seedling Stage,13,24,80,0
Wheat,Sandy Soil,Seedling Stage,14,23,81,0
Wheat,Sandy Soil,Seedling Stage,15,22,82,0
Wheat,Sandy Soil,Seedling Stage,16,21,83,0
Wheat,Sandy Soil,Seedling Stage,17,20,84,0
Wheat,Sandy Soil,Seedling Stage,18,19,85,0
Wheat,Sandy Soil,Seedling Stage,19,18,86,0
Wheat,Sandy Soil,Seedling Stage,20,17,87,0
Wheat,Sandy Soil,Seedling Stage,21,16,88,0
Wheat,Sandy Soil,Seedling Stage,22,15,89,0
Wheat,Sandy Soil,Seedling Stage,23,14,90,0
Wheat,Sandy Soil,Seedling Stage,24,13,91,0
Wheat,Sandy Soil,Seedling Stage,25,24,80,0
Wheat,Sandy Soil,Seedling Stage,26,23,81,0
Wheat,Sandy Soil,Seedling Stage,27,22,82,0
Wheat,Sandy Soil,Seedling Stage,28,21,83,0
Wheat,Sandy Soil,Seedling Stage,29,20,84,0
Wheat,Sandy Soil,Seedling Stage,30,19,85,0
Wheat,Sandy Soil,Seedling Stage,31,18,86,0
Wheat,Sandy Soil,Seedling Stage,32,17,87,0
Wheat,Sandy Soil,Seedling Stage,33,16,88,0
Wheat,Sandy Soil,Seedling Stage,34,15,89,0
Wheat,Sandy Soil,Seedling Stage,35,14,90,0
Wheat,Sandy Soil,Seedling Stage,36,13,91,0
Wheat,Sandy Soil,Seedling Stage,37,24,80,0
Wheat,Sandy Soil,Seedling Stage,38,23,81,0
Wheat,Sandy Soil,Seedling Stage,39,22,82,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,1,24,80,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,2,23,81,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,3,22,82,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,4,21,83,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,20,84,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,19,85,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,18,86,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,17,87,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,16,88,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,15,89,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,14,90,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,12,13,91,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,24,80,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,23,81,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,22,82,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,21,83,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,20,84,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,19,85,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,18,86,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,17,87,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,16,88,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,15,89,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,23,14,90,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,13,91,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,24,80,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,26,23,81,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,22,82,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,21,83,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,20,84,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,30,19,85,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,31,18,86,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,17,87,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,16,88,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,15,89,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,35,14,90,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,36,13,91,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,24,80,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,23,81,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,39,22,82,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,21,83,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,20,84,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,19,85,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,43,18,86,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,44,17,87,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,16,88,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,15,89,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,47,14,90,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,48,13,91,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,24,80,0
Wheat,Sandy Soil,Flowering,1,24,80,0
Wheat,Sandy Soil,Flowering,2,23,81,0
Wheat,Sandy Soil,Flowering,3,22,82,0
Wheat,Sandy Soil,Flowering,4,21,83,0
Wheat,Sandy Soil,Flowering,5,20,84,0
Wheat,Sandy Soil,Flowering,6,19,85,0
Wheat,Sandy Soil,Flowering,7,18,86,0
Wheat,Sandy Soil,Flowering,8,17,87,0
Wheat,Sandy Soil,Flowering,9,16,88,0
Wheat,Sandy Soil,Flowering,10,15,89,0
Wheat,Sandy Soil,Flowering,11,14,90,0
Wheat,Sandy Soil,Flowering,12,13,91,0
Wheat,Sandy Soil,Flowering,13,24,80,0
Wheat,Sandy Soil,Flowering,14,23,81,0
Wheat,Sandy Soil,Flowering,15,22,82,0
Wheat,Sandy Soil,Flowering,16,21,83,0
Wheat,Sandy Soil,Flowering,17,20,84,0
Wheat,Sandy Soil,Flowering,18,19,85,0
Wheat,Sandy Soil,Flowering,19,18,86,0
Wheat,Sandy Soil,Flowering,20,17,87,0
Wheat,Sandy Soil,Flowering,21,16,88,0
Wheat,Sandy Soil,Flowering,22,15,89,0
Wheat,Sandy Soil,Flowering,23,14,90,0
Wheat,Sandy Soil,Flowering,24,13,91,0
Wheat,Sandy Soil,Flowering,25,24,80,0
Wheat,Sandy Soil,Flowering,26,23,81,0
Wheat,Sandy Soil,Flowering,27,22,82,0
Wheat,Sandy Soil,Flowering,28,21,83,0
Wheat,Sandy Soil,Flowering,29,20,84,0
Wheat,Sandy Soil,Flowering,30,19,85,0
Wheat,Sandy Soil,Flowering,31,18,86,0
Wheat,Sandy Soil,Flowering,32,17,87,0
Wheat,Sandy Soil,Flowering,33,16,88,0
Wheat,Sandy Soil,Flowering,34,15,89,0
Wheat,Sandy Soil,Flowering,35,14,90,0
Wheat,Sandy Soil,Flowering,36,13,91,0
Wheat,Sandy Soil,Flowering,37,24,80,0
Wheat,Sandy Soil,Flowering,38,23,81,0
Wheat,Sandy Soil,Flowering,39,22,82,0
Wheat,Sandy Soil,Flowering,40,21,83,0
Wheat,Sandy Soil,Flowering,41,20,84,0
Wheat,Sandy Soil,Flowering,42,19,85,0
Wheat,Sandy Soil,Flowering,43,18,86,0
Wheat,Sandy Soil,Flowering,44,17,87,0
Wheat,Sandy Soil,Flowering,45,16,88,0
Wheat,Sandy Soil,Flowering,46,15,89,0
Wheat,Sandy Soil,Flowering,47,14,90,0
Wheat,Sandy Soil,Flowering,48,13,91,0
Wheat,Sandy Soil,Flowering,49,24,80,0
Wheat,Sandy Soil,Flowering,50,23,81,0
Wheat,Sandy Soil,Flowering,51,22,82,0
Wheat,Sandy Soil,Flowering,52,21,83,0
Wheat,Sandy Soil,Flowering,53,20,84,0
Wheat,Sandy Soil,Flowering,54,19,85,0
Wheat,Sandy Soil,Flowering,55,18,86,0
Wheat,Sandy Soil,Flowering,56,17,87,0
Wheat,Sandy Soil,Flowering,57,16,88,0
Wheat,Sandy Soil,Flowering,58,15,89,0
Wheat,Sandy Soil,Flowering,59,14,90,0
Wheat,Sandy Soil,Pollination,1,18,86,0
Wheat,Sandy Soil,Pollination,2,17,87,0
Wheat,Sandy Soil,Pollination,3,16,88,0
Wheat,Sandy Soil,Pollination,4,15,89,0
Wheat,Sandy Soil,Pollination,5,14,90,0
Wheat,Sandy Soil,Pollination,6,13,91,0
Wheat,Sandy Soil,Pollination,7,24,80,0
Wheat,Sandy Soil,Pollination,8,23,81,0
Wheat,Sandy Soil,Pollination,9,22,82,0
Wheat,Sandy Soil,Pollination,10,21,83,0
Wheat,Sandy Soil,Pollination,11,20,84,0
Wheat,Sandy Soil,Pollination,12,19,85,0
Wheat,Sandy Soil,Pollination,13,18,86,0
Wheat,Sandy Soil,Pollination,14,17,87,0
Wheat,Sandy Soil,Pollination,15,16,88,0
Wheat,Sandy Soil,Pollination,16,15,89,0
Wheat,Sandy Soil,Pollination,17,14,90,0
Wheat,Sandy Soil,Pollination,18,13,91,0
Wheat,Sandy Soil,Pollination,19,24,80,0
Wheat,Sandy Soil,Pollination,20,23,81,0
Wheat,Sandy Soil,Pollination,21,22,82,0
Wheat,Sandy Soil,Pollination,22,21,83,0
Wheat,Sandy Soil,Pollination,23,20,84,0
Wheat,Sandy Soil,Pollination,24,19,85,0
Wheat,Sandy Soil,Pollination,25,18,86,0
Wheat,Sandy Soil,Pollination,26,17,87,0
Wheat,Sandy Soil,Pollination,27,16,88,0
Wheat,Sandy Soil,Pollination,28,15,89,0
Wheat,Sandy Soil,Pollination,29,14,90,0
Wheat,Sandy Soil,Pollination,30,13,91,0
Wheat,Sandy Soil,Pollination,31,24,80,0
Wheat,Sandy Soil,Pollination,32,23,81,0
Wheat,Sandy Soil,Pollination,33,22,82,0
Wheat,Sandy Soil,Pollination,34,21,83,0
Wheat,Sandy Soil,Pollination,35,20,84,0
Wheat,Sandy Soil,Pollination,36,19,85,0
Wheat,Sandy Soil,Pollination,37,18,86,0
Wheat,Sandy Soil,Pollination,38,17,87,0
Wheat,Sandy Soil,Pollination,39,16,88,0
Wheat,Sandy Soil,Pollination,40,15,89,0
Wheat,Sandy Soil,Pollination,41,14,90,0
Wheat,Sandy Soil,Pollination,42,24,80,0
Wheat,Sandy Soil,Pollination,43,23,81,0
Wheat,Sandy Soil,Pollination,44,22,82,0
Wheat,Sandy Soil,Pollination,45,21,83,0
Wheat,Sandy Soil,Pollination,46,20,84,0
Wheat,Sandy Soil,Pollination,47,19,85,0
Wheat,Sandy Soil,Pollination,48,18,86,0
Wheat,Sandy Soil,Pollination,49,17,87,0
Wheat,Sandy Soil,Pollination,50,16,88,0
Wheat,Sandy Soil,Pollination,51,15,89,0
Wheat,Sandy Soil,Pollination,52,14,90,0
Wheat,Sandy Soil,Pollination,53,13,91,0
Wheat,Sandy Soil,Pollination,54,24,80,0
Wheat,Sandy Soil,Pollination,55,23,81,0
Wheat,Sandy Soil,Pollination,56,22,82,0
Wheat,Sandy Soil,Pollination,57,21,83,0
Wheat,Sandy Soil,Pollination,58,20,84,0
Wheat,Sandy Soil,Pollination,59,19,85,0
Wheat,Sandy Soil,Pollination,60,18,86,0
Wheat,Sandy Soil,Pollination,61,17,87,0
Wheat,Sandy Soil,Pollination,62,16,88,0
Wheat,Sandy Soil,Pollination,63,15,89,0
Wheat,Sandy Soil,Pollination,64,14,90,0
Wheat,Sandy Soil,Pollination,65,13,91,0
Wheat,Sandy Soil,Pollination,66,24,80,0
Wheat,Sandy Soil,Pollination,67,23,81,0
Wheat,Sandy Soil,Pollination,68,22,82,0
Wheat,Sandy Soil,Pollination,69,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,1,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,2,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,3,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,4,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,5,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,6,13,91,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,7,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,8,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,9,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,10,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,11,20,84,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,12,19,85,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,13,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,14,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,15,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,16,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,17,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,18,13,91,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,19,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,20,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,21,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,22,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,23,20,84,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,24,19,85,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,25,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,26,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,27,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,28,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,29,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,30,13,91,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,31,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,32,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,33,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,34,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,35,20,84,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,36,19,85,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,37,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,38,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,39,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,40,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,41,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,42,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,43,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,44,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,45,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,46,20,84,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,47,19,85,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,48,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,49,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,50,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,51,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,52,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,53,13,91,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,54,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,55,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,56,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,57,21,83,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,58,20,84,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,59,19,85,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,60,18,86,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,61,17,87,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,62,16,88,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,63,15,89,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,64,14,90,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,65,13,91,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,66,24,80,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,67,23,81,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,68,22,82,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,69,21,83,0
Wheat,Sandy Soil,Maturation,1,18,86,0
Wheat,Sandy Soil,Maturation,2,17,87,0
Wheat,Sandy Soil,Maturation,3,16,88,0
Wheat,Sandy Soil,Maturation,4,15,89,0
Wheat,Sandy Soil,Maturation,5,14,90,0
Wheat,Sandy Soil,Maturation,6,13,91,0
Wheat,Sandy Soil,Maturation,7,24,80,0
Wheat,Sandy Soil,Maturation,8,23,81,0
Wheat,Sandy Soil,Maturation,9,22,82,0
Wheat,Sandy Soil,Maturation,10,21,83,0
Wheat,Sandy Soil,Maturation,11,20,84,0
Wheat,Sandy Soil,Maturation,12,19,85,0
Wheat,Sandy Soil,Maturation,13,18,86,0
Wheat,Sandy Soil,Maturation,14,17,87,0
Wheat,Sandy Soil,Maturation,15,16,88,0
Wheat,Sandy Soil,Maturation,16,15,89,0
Wheat,Sandy Soil,Maturation,17,14,90,0
Wheat,Sandy Soil,Maturation,18,13,91,0
Wheat,Sandy Soil,Maturation,19,24,80,0
Wheat,Sandy Soil,Maturation,20,23,81,0
Wheat,Sandy Soil,Maturation,21,22,82,0
Wheat,Sandy Soil,Maturation,22,21,83,0
Wheat,Sandy Soil,Maturation,23,20,84,0
Wheat,Sandy Soil,Maturation,24,19,85,0
Wheat,Sandy Soil,Maturation,25,18,86,0
Wheat,Sandy Soil,Maturation,26,17,87,0
Wheat,Sandy Soil,Maturation,27,16,88,0
Wheat,Sandy Soil,Maturation,28,15,89,0
Wheat,Sandy Soil,Maturation,29,14,90,0
Wheat,Sandy Soil,Maturation,30,13,91,0
Wheat,Sandy Soil,Maturation,31,24,80,0
Wheat,Sandy Soil,Maturation,32,23,81,0
Wheat,Sandy Soil,Maturation,33,22,82,0
Wheat,Sandy Soil,Maturation,34,21,83,0
Wheat,Sandy Soil,Maturation,35,20,84,0
Wheat,Sandy Soil,Maturation,36,19,85,0
Wheat,Sandy Soil,Maturation,37,18,86,0
Wheat,Sandy Soil,Maturation,38,17,87,0
Wheat,Sandy Soil,Maturation,39,16,88,0
Wheat,Sandy Soil,Maturation,40,15,89,0
Wheat,Sandy Soil,Maturation,41,14,90,0
Wheat,Sandy Soil,Maturation,42,24,80,0
Wheat,Sandy Soil,Maturation,43,23,81,0
Wheat,Sandy Soil,Maturation,44,22,82,0
Wheat,Sandy Soil,Maturation,45,21,83,0
Wheat,Sandy Soil,Maturation,46,20,84,0
Wheat,Sandy Soil,Maturation,47,19,85,0
Wheat,Sandy Soil,Maturation,48,18,86,0
Wheat,Sandy Soil,Maturation,49,17,87,0
Wheat,Sandy Soil,Maturation,50,16,88,0
Wheat,Sandy Soil,Maturation,51,15,89,0
Wheat,Sandy Soil,Maturation,52,14,90,0
Wheat,Sandy Soil,Maturation,53,13,91,0
Wheat,Sandy Soil,Maturation,54,24,80,0
Wheat,Sandy Soil,Maturation,55,23,81,0
Wheat,Sandy Soil,Maturation,56,22,82,0
Wheat,Sandy Soil,Maturation,57,21,83,0
Wheat,Sandy Soil,Maturation,58,20,84,0
Wheat,Sandy Soil,Maturation,59,19,85,0
Wheat,Sandy Soil,Maturation,60,18,86,0
Wheat,Sandy Soil,Maturation,61,17,87,0
Wheat,Sandy Soil,Maturation,62,16,88,0
Wheat,Sandy Soil,Maturation,63,15,89,0
Wheat,Sandy Soil,Maturation,64,14,90,0
Wheat,Sandy Soil,Maturation,65,13,91,0
Wheat,Sandy Soil,Maturation,66,24,80,0
Wheat,Sandy Soil,Maturation,67,23,81,0
Wheat,Sandy Soil,Maturation,68,22,82,0
Wheat,Sandy Soil,Maturation,69,21,83,0
Wheat,Sandy Soil,Harvest,1,18,86,0
Wheat,Sandy Soil,Harvest,2,17,87,0
Wheat,Sandy Soil,Harvest,3,16,88,0
Wheat,Sandy Soil,Harvest,4,15,89,0
Wheat,Sandy Soil,Harvest,5,14,90,0
Wheat,Sandy Soil,Harvest,6,13,91,0
Wheat,Sandy Soil,Harvest,7,24,80,0
Wheat,Sandy Soil,Harvest,8,23,81,0
Wheat,Sandy Soil,Harvest,9,22,82,0
